정류소ID,정류소명,xPos,yPos,wincId
7051006600,문성병원건너,128.5687482,35.84826043,5217
7051006700,성당시장앞2,128.5725494,35.85036222,2184
7051006800,성당시장건너,128.5721957,35.85037032,21610
7051006900,굿모닝병원앞,128.57394,35.85328225,21230
7051007000,대명사회복지관앞,128.5757296,35.85098627,20085
7051007100,대명사회복지관건너,128.5765457,35.85105123,20084
7051007300,계명대학교대명캠퍼스후문앞,128.5804287,35.85187038,20083
7051007400,대구여자상업고등학교건너,128.5813633,35.85082965,20882
7051007500,대구여자상업고등학교앞,128.5812018,35.85017193,20883
7051007600,영남이공대학교건너,128.579953,35.84627498,630
7051007700,영남이공대학교앞,128.5801484,35.84643223,20832
7051007800,대구교통방송건너,128.5798742,35.84177412,631
7051007900,대구교통방송앞,128.5800668,35.84208453,20831
7051008000,현충로역(3번출구),128.582318,35.84121492,2181
7051008100,현충로역(4번출구),128.5817766,35.84123487,2173
7051008200,영대병원역(3번출구),128.5891301,35.8447903,9137
7051008300,대명5동행정복지센터앞,128.587122,35.84359017,21151
7051008400,영대병원역,128.5883989,35.84421465,5192
7051008500,대구고등학교건너,128.5906772,35.8466784,2204
7051008600,대구고등학교앞,128.5903588,35.84727007,2223
7051008700,대구교육대건너,128.5907467,35.85064,2206
7051008800,대구교육대앞,128.5904396,35.85172987,2222
7051008900,봉덕1동행정복지센터건너,128.5942809,35.84500325,9209
